auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.8275547445255474	1.5308067306742508	-inf	4.778734244117836	3.456806149230474	0.0	1.0	1.0
