auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.7680025266704099	1.3119020286336125	1.911322841923779	1.7857919598399203	1.7593197484787295	0.057692307692307696	0.10576923076923077	0.25961538461538464
