auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.7105578370978781	0.5161974068846653	0.9370304556805159	0.9370304556805159	0.871442114052939	0.020833333333333332	0.041666666666666664	0.09953703703703703
