auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.5	0.0	1.7361409613681678	1.7361409613681678	1.4142128664808056	0.05714285714285714	0.11428571428571428	0.22857142857142856
