auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.6823155216284986	0.7329392718179949	0.6756654074055426	0.26062790812669856	-0.06130018676066385	0.02666666666666667	0.04	0.08
