auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.6121323529411764	1.3621919651010894	-inf	-inf	-inf	0.0	0.0	0.0
