auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.5289818548387097	0.9745595730854848	2.655351828612554	1.6553518286125544	0.3334237337251918	0.125	0.125	0.125
