auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.8190525020508613	1.6007211732485387	1.7572088140735898	1.8947123378235247	2.0202432199073836	0.05434782608695652	0.11956521739130435	0.32608695652173914
