auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.6740331491712707	1.135505427244956	-inf	-inf	0.8718436485093178	0.0	0.0	0.16666666666666666
