auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.8315261588506371	2.1882879182277257	2.7703760094324763	2.7703760094324763	2.2558028366027183	0.11428571428571428	0.22857142857142856	0.4
