auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.7596866351218641	1.2379886500718729	1.6538575819322237	1.7913611056821588	1.5949638928786554	0.05434782608695652	0.11956521739130435	0.2608695652173913
