auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.7621254213837859	0.30389879480651427	0.3680885566696036	0.44609106867087656	0.43082431201756605	0.008021390374331552	0.01693404634581105	0.04188948306595366
