auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.7643995098039215	3.1380385086302858	3.212050477114989	2.797012977836145	2.212050477114989	0.16666666666666666	0.25	0.4166666666666667
