auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.7006583193494256	0.5683806533036777	1.1693993337225637	1.0953987522787867	0.8830951485659226	0.03278688524590164	0.06229508196721312	0.13442622950819672
