auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.5851790328534514	1.4212413085552553	2.35453276031929	1.35453276031929	0.6175671661530837	0.09523809523809523	0.09523809523809523	0.14285714285714285
