auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.8503680876562233	2.3092464323607556	3.0251899084613014	2.8552649070189893	2.2882243142950953	0.13636363636363635	0.24242424242424243	0.4090909090909091
