auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.7977210099054144	2.1745693489778746	2.3475679160454614	2.7626054153243054	1.9001089390742403	0.10344827586206896	0.27586206896551724	0.3793103448275862
