auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.5	0.0	-0.3061450976464348	0.4308204965197715	0.9568893081873591	0.012	0.04	0.144
