auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.8691818283290547	1.8852541222728052	2.2885694979409315	2.025535092107138	2.1186444964986193	0.07563025210084033	0.12605042016806722	0.33613445378151263
