auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.7945260819067818	1.3327168806592689	1.8680192099867639	1.8680192099867639	1.7684835364358493	0.055900621118012424	0.11180124223602485	0.2608695652173913
